id,gender
229681,2
1133918,2
1374201,2
1601474,0
137661,0
137660,0
18907,2
89714,0
236696,0
93715,0
48207,2
1458990,2
134922,0
134928,0
134937,0
134983,0
28615,2
237920,2
69711,2
114478,0
1520899,0
1520901,0
1167611,0
48178,1
935137,1
90684,2
45381,1
79986,0
80003,1
1076544,2
1120664,0
1651045,2
1452956,2
1549025,0
1665465,1
92483,0
1335375,0
1380919,0
1537690,0
146143,2
1357063,2
1635196,2
19615,2
358635,0
59595,2
101428,0
13202,2
228118,0
93328,2
44953,0
1120542,0
147769,0
73332,0
132354,1
257772,2
1153832,0
38166,2
74880,0
6713,2
1444807,0
118743,2
552393,0
1386096,0
67714,2
94001,2
1367134,0
1080635,2
1080636,0
1024845,0
148082,0
579790,0
543652,2
18072,2
47826,0
75914,1
104710,2
45419,0
45421,2
45423,1
45425,2
89578,0
1046499,0
1651,2
90722,0
236380,0
135890,0
135891,0
5381,2
107379,0
1176775,0
103040,2
110250,2
111041,0
160696,2
86302,2
174606,2
109994,0
206624,2
1829026,1
102402,0
84451,2
583902,0
20556,2
1150487,0
141787,2
1678977,0
1519437,0
82705,0
82703,2
1795548,0
177136,0
223879,2
103832,1
1668687,0
93911,2
86671,0
562682,0
108828,0
54526,2
81916,2
1303596,0
126599,0
126597,0
122279,0
1499009,0
91602,0
1051393,0
1051398,0
929055,0
122582,2
449889,2
1835498,1
1835533,0
1333477,0
1333922,0
1052906,2
1249962,0
115627,2
1722935,0
222319,0
1034004,2
984152,2
28285,0
1604352,0
56845,0
1581963,0
100579,2
45358,0
100269,0
233493,2
1146052,1
1202353,1
120019,0
138619,0
559566,2
1005696,2
143945,0
11905,2
5639,2
68889,0
113501,0
123512,2
123513,0
123514,0
116881,1
109708,0
56172,0
940057,2
89563,1
148023,0
1393258,0
150167,2
17627,0
30309,2
64924,2
139748,0
12009,2
40345,2
62049,2
15810,2
18898,2
139474,0
15811,2
15812,2
62048,2
12824,2
32575,0
1085483,0
993025,2
125489,0
44950,2
1185440,0
71344,2
116431,2
28971,0
94123,2
92355,2
131617,0
583285,2
57563,0
995348,0
1057653,0
1490113,2
177532,1
92576,0
118711,0
146656,0
550149,0
129988,1
125505,1
38687,1
135393,0
1544546,0
113199,0
585182,2
23360,0
97159,0
88817,2
55785,2
1236982,0
557515,0
1117293,2
118599,0
195913,0
115948,1
120652,2
120653,2
129059,0
235364,0
90204,0
105650,2
550438,0
558267,2
105251,0
6763,0
1336934,0
19066,0
1060136,2
229313,2
305750,2
118237,2
1161932,0
109598,2
26160,2
86278,2
1228567,2
1327450,2
62923,2
55789,2
1021400,0
1397411,0
1128334,0
1281505,0
70602,0
2334,0
1181220,0
146402,0
1341911,0
1126930,2
124722,2
67574,0
1590622,0
948389,2
665,2
1052993,0
2488,2
21548,0
491,2
11837,2
1424133,0
93087,2
108914,2
7772,0
122380,0
152,2
1046759,2
124747,2
124748,0
52360,2
1444033,0
102596,2
1291269,0
1533031,0
88140,2
1435272,1
1482162,2
79620,0
233669,0
25467,2
73135,2
128200,2
1263246,2
118384,2
110742,1
74647,2
142195,2
142200,0
144506,0
83979,0
931304,0
123997,2
71015,0
72769,2
27882,1
28889,0
66224,2
63751,0
118981,0
143309,0
124640,0
1585170,0
932748,2
238939,0
43499,0
178920,0
5811,2
129074,0
14771,0
441784,2
114334,2
146110,0
146113,0
201,2
84667,1
84668,1
19636,0
72722,2
1152386,0
225011,2
225012,1
83842,2
80721,0
1335561,0
132856,2
132857,2
122192,0
120248,1
1087675,0
938202,2
1692538,0
222860,0
84063,0
67650,0
119203,0
119204,0
124294,2
1341649,0
54516,0
1401076,0
143402,0
95101,2
116776,0
4109,0
109893,2
110762,0
110779,0
110783,0
104243,0
1497207,0
64946,0
51508,0
35918,0
181332,2
121062,0
1636107,1
1412167,0
113526,2
1457056,0
13520,2
20025,0
1492959,2
1588581,0
41549,2
57633,0
136486,0
118753,2
29627,2
1229738,0
14776,2
59117,2
31076,0
4350,1
1371299,0
204238,0
710,0
1362551,0
142275,0
142276,2
1257828,2
78036,2
110283,2
1313,2
1848081,0
1596492,0
78916,2
85670,2
85671,0
8733,0
85675,0
81984,2
4027,2
1726,2
119730,0
348,2
18492,2
16745,2
52599,2
109640,2
1300,2
7214,2
19266,2
46086,2
79207,2
100388,1
58904,2
507,0
37710,2
43586,0
4485,2
19241,2
57532,2
4486,2
21807,2
2103,2
3431,2
21806,2
4037,2
5046,2
20355,2
82946,1
12920,2
18597,2
1792589,2
1792591,0
1792592,0
129825,2
78211,0
123181,2
1692537,0
15156,0
17017,0
126257,2
34263,2
141672,0
78493,0
68828,2
1666106,0
79003,2
148678,0
125335,0
1186075,0
1186076,2
1291810,2
1670725,1
225055,0
927433,0
91800,2
1085740,1
1166041,0
19528,2
1081566,0
204445,0
118370,2
639,2
973238,2
104967,1
1349198,0
1544252,0
970088,2
98825,0
107449,0
233373,2
87561,2
101541,0
1120883,0
236959,0
69492,0
40722,0
53435,0
96307,2
76595,2
61958,2
941837,1
6942,0
1269034,0
1657438,0
944326,2
141219,0
139051,0
1026047,0
1803318,1
578757,2
116798,2
1167437,0
231531,1
1607836,0
114253,2
98103,2
97131,0
97140,0
1035349,0
139135,1
139138,2
139136,2
1141412,0
1403204,0
139139,2
1044255,2
139140,0
193849,0
141114,2
31143,2
231046,2
73864,2
115011,2
230786,2
144337,0
144336,0
1309752,0
139305,0
67931,0
57359,2
171866,1
1475287,1
6318,2
66270,2
1743496,0
66956,2
1378775,0
24445,0
7106,0
45405,0
13953,2
291263,2
143411,0
89973,0
69179,0
1443104,0
145557,0
145558,0
3605,2
127787,2
932076,1
151254,1
112163,0
121218,2
94264,2
1136406,2
108538,2
32069,0
263085,2
90207,2
90210,2
230441,0
23116,0
1109795,0
143998,2
69052,2
15178,0
124309,2
127482,0
145871,0
638341,2
134507,0
1391129,2
101458,0
9755,2
82417,2
1214063,0
8419,0
1463674,0
1391780,0
61298,1
67252,0
1012325,0
1419088,0
800064,1
622844,2
65463,2
259069,1
1402921,0
1359572,0
1733014,0
150033,2
14158,2
120688,0
35130,0
94751,2
1404546,2
585617,0
1486184,0
44740,2
1282432,2
1892593,0
1638440,0
1055686,0
222882,2
77131,2
17554,2
144275,1
61508,2
1227235,0
140265,0
5805,0
1144738,0
14752,0
155268,2
94919,2
136392,0
74785,2
21227,2
933403,2
1118721,0
52837,0
13484,2
1016141,0
1590390,2
200402,2
1391329,0
1391337,0
146439,2
943010,0
544569,0
1446515,0
230270,0
1205742,2
37010,2
80981,2
1016007,0
1084110,2
149638,2
145191,2
1677897,2
226525,2
1527863,2
1413456,0
92782,2
98389,2
97186,0
222290,2
16848,2
60790,0
104561,2
79961,2
220753,0
1088101,0
10316,2
10318,0
20572,0
127613,0
69209,2
1097,1
53941,2
26502,2
20742,1
64830,2
55790,2
1459908,2
1902565,2
1158313,2
234982,1
1041609,0
1112222,0
73417,2
4509,2
44414,0
1115359,0
931172,0
125986,0
1123975,2
1496466,0
95612,0
1045437,0
147532,0
147531,2
116188,2
45760,0
43404,2
142882,0
175285,1
1331778,0
77257,0
77193,2
1312061,0
20557,2
200801,0
33045,2
132963,0
1114541,0
233334,0
74715,2
47379,1
144178,0
1178041,0
61987,0
62008,0
80884,0
1112004,0
454568,0
659502,1
12997,2
84940,2
237144,0
224654,0
29100,0
1462980,2
802600,2
860526,2
1142312,0
27866,2
1267020,0
28605,0
122423,2
1287198,0
143679,0
1034624,0
9953,2
1320183,0
138394,0
545328,2
545330,1
87967,0
87968,0
85785,2
5762,2
1387782,0
801,2
4897,1
143279,0
15306,2
83002,1
107472,0
114831,0
1128309,0
1086980,0
223274,0
2559,2
812068,0
928106,2
968968,2
135484,0
81439,2
1116428,0
1400196,0
1394331,2
1633,2
1280031,1
1234753,0
31310,2
81322,2
99116,2
1021398,0
4695,2
88910,0
1654970,2
1371261,2
210161,0
556457,0
122740,0
1620087,0
95058,0
1231184,2
1546440,2
84417,2
545569,2
37197,2
138770,1
138771,0
323331,2
569553,0
131874,1
80647,2
235227,0
87267,2
4180,2
1168730,2
167687,0
60598,2
76981,2
932045,0
932046,0
235784,0
235783,0
216049,2
69558,2
61069,2
216294,2
1250109,1
152461,0
106671,0
77250,2
26026,2
1258541,2
1246284,0
1491140,0
150882,0
93814,0
131870,2
139030,2
1437321,0
79541,2
145518,0
129876,0
11060,2
52451,1
85470,1
1262437,0
119828,2
384,2
356,2
423,1
56011,2
195,2
57639,2
125684,0
556038,0
1542941,0
1585029,0
1451798,0
96092,2
98288,2
98293,2
550954,0
81082,2
543726,1
228613,0
1137890,1
1037942,0
95008,1
113746,2
32919,2
55808,0
1012711,0
72248,0
180942,0
1187587,0
150177,2
1112010,0
150512,2
1087676,0
226720,0
1723,2
58075,0
687,1
35501,1
1447643,0
20023,2
143195,2
189696,0
1164341,0
14050,2
1174105,0
1053958,0
1579636,1
224715,0
224717,0
228721,2
221607,2
221609,1
145162,2
224530,2
235237,0
1195279,0
1808422,0
937191,0
222330,1
5873,2
549355,2
1553974,2
1170115,0
89513,0
52154,2
1023670,0
14393,2
1541821,0
1177,2
1167321,2
1818139,0
1516962,2
1820717,0
7064,2
78973,2
78971,0
101802,2
1056670,2
83306,0
313089,0
1039469,0
1314124,0
1605315,2
3965,1
140908,2
1452334,0
116938,2
1457298,0
935298,2
188771,0
1775972,2
1211337,0
236020,2
579183,2
558305,2
1623735,0
21526,2
1532612,0
1190618,0
68929,1
79279,2
223520,2
131664,0
240150,0
238973,0
146957,1
567615,2
104644,2
419327,0
23948,1
138326,2
1681270,0
1333079,0
1461590,0
484158,0
576485,0
39726,2
98632,2
1480124,2
6037,2
97958,2
1310386,0
131423,0
589613,2
1385641,0
1099927,0
181647,0
1796987,0
146413,2
1023322,0
1087552,0
1725025,0
28842,0
137469,2
1418813,0
121142,2
228274,2
1033719,2
1574847,0
124649,2
127187,0
127194,0
1070233,0
1547897,0
99314,2
1001782,0
1493076,2
562583,2
1370953,2
9937,0
25178,0
193301,0
74498,0
1289188,0
560142,0
198949,0
961268,2
549974,2
1363774,0
1376889,0
1163366,0
1078833,0
128591,0
136557,0
974941,1
4762,2
201202,0
1738412,1
1103629,2
129561,2
1424327,0
1417252,0
120310,2
38909,0
1081317,2
2579,2
1257818,0
53267,2
958512,2
119043,0
48495,0
1818009,0
1314062,1
130024,1
66840,2
1266052,2
572038,0
239837,0
1284242,0
1111725,0
227907,0
227908,0
138626,1
138628,1
1458878,0
455,2
19850,1
550,1
198705,1
28256,2
83706,0
12734,2
1096990,0
1625347,0
103055,0
1671575,2
1017450,1
10214,2
938234,0
1327175,2
62578,2
23446,2
1407765,0
54597,2
57680,0
56343,0
1179326,2
10706,2
29132,2
202955,2
1438026,0
24796,0
190401,0
25949,0
586000,2
586001,2
1482847,0
104212,1
123200,2
130222,0
6764,0
72480,0
98552,2
34630,2
1036825,1
1559280,0
6732,2
208113,0
1454715,0
1046494,0
1222074,0
1330723,0
1031463,0
67269,0
1090027,1
1698179,2
70606,0
1403768,2
1417415,2
1524158,0
1525392,2
54211,0
306870,0
588808,0
151073,1
544748,0
1413863,0
1089799,0
88237,0
88253,0
142854,0
120229,2
1062338,0
54296,2
87577,2
76328,0
132962,1
63192,1
213001,1
223066,0
1314864,0
1380879,2
1164745,0
1103687,0
1084813,0
107533,0
1106720,2
1352976,0
15817,2
574092,2
140616,0
147042,0
544655,2
111298,2
173597,0
205407,1
1064549,0
119624,1
1377387,2
227565,2
64813,0
1508489,0
5016,2
238089,0
1454944,2
1286552,0
84445,0
91403,0
60749,0
6603,2
582484,2
11555,2
6425,0
142618,2
237855,2
1797346,1
1656058,2
1797348,2
1797349,2
931271,0
1464511,0
76428,2
1077999,0
39624,2
62460,2
118135,2
1124626,0
1124629,0
1124621,0
1531097,0
584196,0
584195,0
99033,0
984707,2
232299,2
18711,2
57758,2
561927,2
117962,0
69244,0
592336,0
66841,2
228723,0
228725,0
1277452,0
136495,2
8483,2
211900,2
131738,2
225900,1
1205579,2
1630311,1
530073,2
113782,2
1023424,2
145678,2
15359,0
1204212,0
1025655,0
1025667,0
1408200,2
1511450,0
4956,2
67750,1
3224,0
15488,2
932768,1
84527,2
928828,2
84532,2
84530,2
1407318,0
21311,2
74965,0
21305,2
1415420,2
214413,0
121798,2
61712,0
77734,0
131564,0
582918,2
1176098,0
1177097,0
1096815,0
154937,0
233474,2
103841,2
745528,0
213613,1
4014,2
110898,0
150977,0
57898,2
572407,1
583456,1
385220,2
225896,2
1482491,1
589467,0
145123,0
23395,2
98136,2
1035777,1
122962,2
1358093,0
59810,0
1044956,0
129879,0
1221053,0
939337,0
1047948,2
570311,0
557759,2
10828,2
12891,2
1211813,0
5741,2
220303,0
236901,0
1603930,2
1097083,0
1332258,1
223752,0
1132022,0
1132021,0
565675,1
144792,0
11572,2
1092235,2
1094057,2
189230,2
141470,0
972294,2
37544,0
85877,1
1293509,2
1865997,0
1587464,0
1266005,0
586258,2
118737,0
108297,0
1037912,2
93193,2
82732,2
237992,0
1341226,0
146341,0
1001756,0
1390388,0
46922,2
76337,0
110347,0
98670,0
142842,1
150602,0
143352,0
1042001,0
1177322,0
12923,1
1173427,0
985119,1
121340,0
44725,2
146964,2
136313,0
137262,2
10445,2
1289978,0
144210,0
158231,2
127273,1
932931,2
1347056,0
1559224,0
1462288,0
1537855,0
1449378,1
1434566,0
440414,1
8010,0
105085,2
1074867,0
86498,2
1368887,0
1550822,0
1131083,0
1684726,0
112362,0
1338215,0
1046110,2
57095,0
225727,0
1523034,0
1315615,0
1506865,0
40138,0
209573,2
591835,1
146954,0
106654,2
124577,0
1210246,0
132721,1
99313,2
544593,0
232747,0
232025,2
35509,2
1531578,0
139433,2
238714,0
1560969,0
7883,2
1075842,0
88169,2
1291186,0
200687,0
212285,2
84228,0
204725,1
111915,0
56226,1
1136479,0
1399567,0
1062405,0
61985,0
1333162,2
198201,2
137680,0
143107,2
562179,2
20773,2
84335,2
70890,2
73409,2
1134502,0
65103,0
1684475,0
46323,2
1019359,1
116430,2
1046121,0
1023315,0
130030,1
34523,0
34524,2
212475,0
1229805,0
1454419,0
1257509,0
21684,2
1082610,2
1179651,2
1407899,1
210160,0
139541,0
94006,0
1107476,0
1133582,2
1133583,2
930708,0
1406402,0
1049459,0
241,2
76095,1
1069641,0
210389,2
1347321,0
105208,0
140102,2
1168927,0
15730,2
1242110,0
10339,2
131683,2
78535,2
234880,0
1136846,0
113033,0
85414,0
458014,0
928453,2
98631,2
1039533,2
1031943,1
582722,1
1039529,2
1039527,2
1061519,2
1090694,0
158473,0
1061942,0
39379,0
39404,0
10494,2
1049795,1
70476,2
613035,2
929829,0
58315,0
1013046,0
1320813,0
1320816,0
932524,2
1457900,1
1136796,2
86659,2
63206,1
930997,0
42262,2
96252,2
164791,2
117605,2
1102459,0
1102463,0
587856,0
83331,0
83332,0
83333,0
35475,2
34968,2
20953,2
58822,2
64195,0
11813,2
15406,2
7186,2
85919,0
1316341,2
1767,2
60261,2
5429,0
87232,2
1060565,1
2034,2
5572,2
525,2
9339,1
559,2
9340,1
647,2
6346,1
1570,2
1049268,0
13233,2
313,1
1095,2
67356,1
60085,2
210341,0
137179,1
1049271,0
5241,2
1049272,0
1046612,0
176042,2
9915,2
108656,0
13055,0
15522,0
238105,0
132608,0
157119,2
1691470,2
84369,2
92504,0
1018660,2
44070,0
9136,0
207202,0
66266,2
928401,0
544496,2
1061539,0
1206875,0
1406672,0
1102229,0
1065761,0
74192,0
149793,0
1173846,0
1173847,0
234669,0
1065353,0
57370,2
123506,0
139681,2
6211,2
1092571,0
1498906,2
187720,2
165787,2
1447307,0
1461416,0
567562,2
1223658,2
1461363,0
137194,0
137198,0
186605,1
1341141,2
1214800,0
1296646,0
1464361,0
198845,0
1133438,0
62744,0
931475,0
1352106,0
57124,2
34262,2
8217,0
85856,0
1765,2
1096363,0
1290458,0
1406778,2
1443849,2
221018,2
1120638,0
994970,1
21960,2
930295,0
895870,2
637852,1
199119,0
207818,0
179267,0
1114366,0
30526,2
574142,0
574143,0
574144,0
574145,0
574146,0
37833,2
13833,0
654199,2
1061481,2
544412,0
544411,0
70334,2
1413839,0
1164789,0
894116,1
939320,2
8020,0
1112515,0
1450766,2
209349,2
130051,0
120871,2
85518,1
91484,2
1414,0
9612,2
986793,0
131060,2
1791945,2
7791,2
1188752,0
94744,2
105584,2
1136794,2
66013,2
66005,2
65940,0
256841,2
580564,0
130792,0
1074666,2
1060114,1
41878,2
213058,2
1547887,1
1161649,0
1457671,0
101744,2
36773,0
60150,2
1124950,0
1799,2
1056052,0
756648,0
1292478,0
1589685,0
1547309,0
174514,1
1278601,0
1278613,0
80299,0
80300,0
72621,2
72623,2
228333,0
109453,0
120529,2
226599,2
136900,0
1018992,2
1007395,2
172855,2
64726,2
74638,1
17407,2
145639,0
31662,0
1109606,0
139162,0
72842,2
22682,0
1365658,0
4617,2
28523,2
1017259,0
92494,0
213837,0
1745,2
2385,2
1099428,2
566917,0
72269,0
37146,0
83898,0
1593589,0
85506,2
9548,0
124839,0
497796,0
583881,0
1082700,0
133165,0
94158,2
1862607,0
1862608,0
59701,0
558645,0
1538936,0
174119,0
1165616,1
1124976,0
86013,2
186922,0
109314,2
963313,2
58689,2
39,2
9869,2
10076,2
9856,2
9861,2
2289,0
9917,1
9863,2
9855,2
76329,0
1450075,0
200465,0
144195,0
1011684,1
195078,2
963482,2
289992,2
86543,2
216488,0
82304,2
552243,0
130500,0
104323,0
129805,0
156887,1
1137065,0
938683,0
1109615,0
1281328,0
1005944,2
1442535,2
92503,2
142316,0
1134936,2
134859,2
64331,2
966306,2
1272966,0
928975,0
1554055,0
1252008,0
237189,0
1125007,1
142516,2
1192700,2
237079,0
63958,0
1125891,0
1416483,2
16613,2
2504,2
21916,2
20004,2
999813,0
150514,0
125105,0
1094740,2
1463691,2
1374859,0
98252,0
1388653,0
81382,2
124558,1
111366,0
1676027,0
1880903,0
1641647,0
1221605,0
935179,0
1102404,0
206654,0
556275,2
44023,2
64413,0
1174367,0
1128485,0
219954,0
225636,0
36967,2
236884,0
543226,0
1094739,0
1316499,0
272812,2
1719887,2
1719907,2
7187,2
107605,2
562588,0
585976,0
3186,0
71794,2
82240,0
154783,0
1271755,0
1032536,0
1463346,1
1736526,0
59757,0
59758,0
1199526,0
100807,0
77356,2
42267,0
57288,0
1078533,0
130791,2
1752459,0
552238,0
87106,2
56646,2
552252,2
83995,0
96316,1
1137588,2
1267375,1
190936,0
99502,2
1326143,0
1099457,0
550604,1
937873,0
1369033,0
1566669,0
1322391,0
1795881,0
1118134,0
85883,1
83593,2
1664934,0
3661,1
1032103,2
1073786,0
592340,0
482258,2
1383482,1
225099,0
65984,0
26713,2
17268,0
62020,2
136184,0
1625256,0
89545,0
1249964,2
1224012,0
1264513,0
1264514,0
1264511,0
1264512,0
64417,2
102352,0
22423,2
34969,0
44130,2
7300,2
1463664,0
1530091,2
1339959,0
1535095,2
1648160,2
1544395,2
1544394,1
590821,0
1619994,0
1735575,2
169265,2
200573,2
174036,2
249596,2
51361,0
1038000,0
190919,0
1037999,0
1038002,0
1038001,0
205463,0
1085661,1
27438,2
232219,2
92235,2
1243767,2
1079380,0
60946,2
1386154,0
68937,2
1502255,0
80832,0
1386322,2
12840,2
106766,2
935230,0
933333,0
7800,1
184475,2
1126724,1
937811,2
13957,2
1163445,2
40739,0
1410580,2
593151,0
930446,0
550828,0
117794,2
1106411,1
141289,0
71596,0
83724,0
89113,0
10850,2
7626,2
64849,2
1262615,0
10949,2
1149323,0
1281335,0
1281333,0
550867,0
1200372,0
143578,2
1191452,0
19268,0
229164,2
1035398,2
1035399,0
21053,2
207968,0
1348014,0
162916,2
500427,0
466505,2
1342054,0
1186025,0
144930,0
931224,0
23226,2
206757,2
66062,0
1183606,0
119297,2
107792,2
36395,0
1329408,2
544134,1
544130,1
1659325,1
1323121,0
993929,1
1367502,0
1404697,0
595684,2
1274149,1
58818,2
107288,0
1278125,0
1278131,0
110076,2
102296,2
1110537,0
1106222,1
1452636,0
10439,2
46602,2
3097,2
1268,2
6994,2
30090,0
3658,2
6993,2
173658,2
1166988,0
949244,2
1218279,2
1031944,2
21422,2
1005324,0
16304,2
1094189,2
949054,2
1174400,0
1099261,0
557989,0
107363,0
3458,0
103585,0
260626,1
1024222,0
110577,0
88505,0
1186842,0
91168,1
44576,0
132639,2
81582,2
81584,2
560174,2
101542,2
1034482,0
1073756,0
937110,0
1159650,2
1191998,0
1263784,0
1187049,0
583076,0
1288839,0
95812,0
70027,0
1015998,0
71300,0
90354,2
82579,0
92275,2
1198732,0
155527,2
928337,0
1122391,0
933072,2
1161120,0
929496,0
24313,2
1015925,1
223467,2
62854,2
1197332,1
1756076,0
1646247,0
146359,0
220088,0
1176379,0
1456188,0
56645,2
1037391,0
178425,1
91109,0
88164,2
83858,2
124318,1
177150,1
1337037,0
1104951,2
1114214,0
1184532,0
1184537,0
1184539,0
1130172,0
583779,0
84701,2
1185778,0
63452,2
35968,0
31627,0
1117285,0
98805,0
971273,1
1140243,0
86762,1
4499,2
128550,0
177603,0
537175,2
1559027,0
1202317,2
1204323,0
74274,2
158495,2
1337403,0
487273,2
1673003,2
1105218,0
1152394,0
1302430,0
119463,0
7493,2
29648,2
930,2
12140,0
30592,2
24803,2
86190,2
1097817,2
1134670,0
61206,0
147879,0
1276202,0
1435001,0
87274,0
89518,2
148002,0
2675,2
1141636,0
1317108,0
161589,2
1074626,1
171766,0
967044,2
1538366,0
560227,2
122597,2
60134,0
1188577,0
70509,0
98251,0
88792,0
74730,2
582264,0
54336,0
1121400,0
1017581,2
1030560,0
1030563,0
1316845,2
1700416,0
1700417,0
145352,0
1203115,0
97463,0
1203116,0
1187602,0
225344,1
225346,0
237405,1
121781,0
57223,1
61877,0
226332,0
964937,2
63371,2
1463687,2
1503891,0
583439,2
1112483,0
1156224,0
1223469,0
1537245,0
112391,2
1308504,2
545359,0
51736,0
1120646,0
1401989,2
103255,0
1438316,0
1154279,0
931367,2
1297264,0
34452,0
33388,0
1036281,0
46429,2
1468150,1
64574,2
22669,2
1234028,0
1049433,0
1701610,1
78188,2
1085785,0
78013,2
145234,0
1516453,0
1103522,0
8029,2
1490040,0
414073,2
70229,2
1690514,0
18366,2
8402,2
54772,2
110542,0
558102,2
1243337,0
1168129,2
83046,2
150883,0
1084878,0
142071,0
1080199,0
602161,2
1001384,2
1076268,0
1266612,0
55149,0
1172335,0
54566,0
50983,2
1571745,0
70238,2
1120694,1
1268571,0
81779,0
171561,0
549028,0
1113259,0
1113265,0
1113261,0
1113278,0
1886,0
948199,0
1552937,0
1386320,0
1200655,0
1617613,2
555569,0
1160636,2
35473,0
27991,2
130085,0
1206407,0
1099700,0
106458,1
1079955,0
158735,2
152660,1
1024823,0
1087030,0
104225,0
104211,0
81748,1
88820,2
221966,0
1260050,1
120337,2
558595,0
1505341,0
1190179,0
86701,2
1074645,2
229702,0
116951,0
833798,0
19450,2
63454,0
99898,2
76855,2
1016073,1
929107,2
143316,1
1346954,0
466065,0
1738289,0
49220,0
32730,0
168349,0
1681130,0
97618,2
971001,2
1162483,1
72743,2
102751,0
577672,0
1276410,0
107494,0
1200100,2
118262,0
212080,0
126579,2
938781,0
1084678,0
48980,2
72971,0
1302087,0
154440,2
1113335,2
1204690,0
10994,0
160942,0
110377,0
24,2
10952,2
1058,2
489,1
638,2
4611,2
29654,0
229263,2
1400510,2
1395347,0
104614,0
66164,1
574864,0
299644,2
158596,0
1099717,0
1463682,2
1687490,0
1444912,0
589696,2
1167037,0
114953,0
1701332,1
1235815,2
25012,2
168751,2
30024,2
27797,2
573809,0
134328,0
145484,0
142139,0
113515,0
1567513,0
1171645,0
1274247,0
1283875,0
1203441,0
66807,2
1249685,0
1041385,2
1174344,0
218933,0
62311,0
1644525,2
1131215,0
933277,0
32173,0
2949,2
144816,0
1370749,0
1370751,0
93903,0
1113579,1
24935,0
175183,0
1063379,0
1711690,0
1711856,0
1378150,1
224964,0
142269,0
1001883,0
1533675,2
1062336,2
1196727,0
1490976,0
1170437,0
145181,2
1065449,0
1059009,0
1042452,2
1545236,0
1223867,0
1401235,0
1018480,2
1558266,0
62560,0
1558270,0
835926,0
116394,0
32535,0
1332697,1
1446164,0
1200628,1
54176,0
1333461,0
127491,0
124127,0
136141,0
1567302,0
1733009,0
1175135,0
89811,2
26436,2
1251373,1
1277411,0
1277413,0
1277414,0
949611,2
62079,1
35256,2
1005658,2
549982,0
1208179,0
1208178,0
143327,0
94452,0
30948,0
1463686,0
82511,2
1076629,0
84895,2
942560,0
173150,1
1485959,0
228028,1
1095855,0
562161,0
1026725,0
94534,2
70665,2
19272,2
5551,2
5552,2
139744,2
141253,0
1192776,0
1414168,0
1071130,0
1180694,0
1180698,2
3634,2
1580674,2
1475305,0
1205201,0
122913,2
21814,0
931137,0
1156203,0
931139,0
931140,0
1269290,1
14588,1
145057,1
82829,2
106242,0
53861,1
1375679,2
1135966,0
133356,2
107463,2
115533,0
80800,0
7482,2
96087,0
79964,0
1714869,0
1037374,1
79243,1
1217563,0
1304642,2
545588,0
3780,2
1567889,2
78199,0
89344,0
1449809,0
1185477,0
55353,0
158155,1
100506,1
104776,0
104777,0
19893,2
1224669,2
92234,2
1510491,0
583932,2
1281377,0
1281378,0
1400880,2
1138751,0
70181,0
86520,2
237747,2
561907,0
42115,2
192458,0
1274156,0
1046436,2
1175908,0
934847,0
593006,0
1106092,0
1329312,0
142597,1
81334,2
81342,0
171000,2
1412808,0
1194748,0
1194749,0
1205435,0
1206600,2
84567,0
1225460,2
1801674,0
217371,2
1341800,0
54605,2
1343627,0
113784,2
1485124,1
962127,2
96281,2
1438979,0
570785,2
175570,1
1531885,0
1531886,0
1294862,2
101469,0
1344836,2
1590775,2
1091379,0
1486097,0
1269656,0
55045,0
62236,0
1128354,0
1095488,0
1168704,1
1168178,0
1070188,0
1088034,0
49211,0
1081053,0
1622660,1
151278,2
1226294,0
99355,2
47498,2
1097707,1
50460,2
1144092,0
217995,0
413762,0
545794,2
1123882,0
1116795,0
1099439,0
1743596,0
1386330,0
1271317,0
51841,1
1132,2
25736,2
1506528,2
119357,0
1066231,0
60729,0
210053,2
1072042,0
22501,2
567623,0
88437,0
31351,2
1336291,0
225034,2
1093080,2
1316323,0
1419130,0
140372,2
1550802,2
929825,1
45730,0
229765,0
186703,0
110578,0
130560,0
994161,0
144676,0
204367,0
108893,2
1214872,2
221636,0
1023549,0
1373183,0
1065710,0
15221,2
1362815,0
1399446,0
297095,2
1180649,0
1317159,1
8933,2
1111444,0
1397642,0
106587,0
137567,1
277081,1
577785,0
577786,0
54991,2
133556,0
1378613,0
11248,0
99346,2
1318707,0
813,0
1496226,0
970192,1
1407731,0
1457285,0
1062048,0
116567,0
458905,2
956637,2
1290853,0
1175231,0
1379965,0
1381396,0
1370799,0
1381649,0
1264,2
45597,0
45595,0
110564,2
69051,0
1405681,0
1319570,0
86207,2
5026,2
1028349,0
585990,1
11235,0
928756,0
936239,0
1058965,0
1302131,1
1431972,0
1209902,0
1331167,2
199698,0
1427719,0
1415900,2
1621801,0
23330,1
22911,2
1184450,0
59811,2
222101,2
5306,2
1016502,0
201932,2
583808,0
115466,2
82694,0
163306,0
1406838,0
1793296,0
39517,0
7794,1
35621,0
17439,2
97524,2
52707,0
1162272,0
224452,0
1438585,0
1457427,0
1106029,0
1390906,0
1187306,0
1187307,0
1410873,0
1410874,0
16815,2
85411,0
154383,0
1735924,0
1764141,0
1583689,0
1764147,0
1764156,0
90375,1
986980,2
94467,0
1050208,0
76379,2
68458,0
16513,2
24657,2
63937,2
17209,2
16830,2
70737,2
16590,2
72543,2
47893,2
98199,2
38007,2
30689,2
120493,2
1098,2
42736,0
76240,2
